card,m,y,catchname,catch,locality,time,org,map,east,north,altitude,penet,fishmeth,effort,pass,spcode,abund,number,minl,maxl,nzreach
28546,12,2006,Taieri R,743.646,Nobbler Stream tributary,1610,doco,i41,2299193,5571667,740,188,efp,40,2,parane,n,,,,14026120
28546,12,2006,Taieri R,743.646,Nobbler Stream tributary,1610,doco,i41,2299193,5571667,740,188,efp,40,2,saltru,,14,20,267,14026120
28546,12,2006,Taieri R,743.646,Nobbler Stream tributary,1610,doco,i41,2299193,5571667,740,188,efp,40,2,hyrmen,n,,,,14026120
28546,12,2006,Taieri R,743.646,Nobbler Stream tributary,1610,doco,i41,2299193,5571667,740,188,efp,40,2,parcur,n,,,,14026120
28547,12,2006,Taieri R,743.64,Kye Burn tributary,1030,doco,i41,2296129,5572097,530,185,efp,20,1,parcur,n,,,,14026298
28547,12,2006,Taieri R,743.64,Kye Burn tributary,1030,doco,i41,2296129,5572097,530,185,efp,20,1,nospec,,,,,14026298
28547,12,2006,Taieri R,743.64,Kye Burn tributary,1030,doco,i41,2296129,5572097,530,185,efp,20,1,parane,n,,,,14026298
28547,12,2006,Taieri R,743.64,Kye Burn tributary,1030,doco,i41,2296129,5572097,530,185,efp,20,1,hyrmen,n,,,,14026298
28548,12,2006,Taieri R,743.64,Kye Burn tributary,1130,doco,i41,2296370,5573213,570,186,efp,30,1,parcur,n,,,,14025745
28548,12,2006,Taieri R,743.64,Kye Burn tributary,1130,doco,i41,2296370,5573213,570,186,efp,30,1,hyrmen,n,,,,14025745
28548,12,2006,Taieri R,743.64,Kye Burn tributary,1130,doco,i41,2296370,5573213,570,186,efp,30,1,galano,,8,66,85,14025745
28548,12,2006,Taieri R,743.64,Kye Burn tributary,1130,doco,i41,2296370,5573213,570,186,efp,30,1,parane,n,,,,14025745
28549,12,2006,Taieri R,743.64,Kye Burn tributary,1250,doco,i41,2295797,5574282,560,187,efp,10,1,hyrmen,n,,,,14025234
28549,12,2006,Taieri R,743.64,Kye Burn tributary,1250,doco,i41,2295797,5574282,560,187,efp,10,1,galano,,3,72,86,14025234
28549,12,2006,Taieri R,743.64,Kye Burn tributary,1250,doco,i41,2295797,5574282,560,187,efp,10,1,parane,n,,,,14025234
28549,12,2006,Taieri R,743.64,Kye Burn tributary,1250,doco,i41,2295797,5574282,560,187,efp,10,1,parcur,n,,,,14025234
28550,12,2006,Taieri R,743.64,Kye Burn tributary,1340,doco,i41,2295928,5575369,560,188,efp,15,1,parane,n,,,,14024817
28550,12,2006,Taieri R,743.64,Kye Burn tributary,1340,doco,i41,2295928,5575369,560,188,efp,15,1,galano,,4,62,77,14024817
28550,12,2006,Taieri R,743.64,Kye Burn tributary,1340,doco,i41,2295928,5575369,560,188,efp,15,1,hyrmen,n,,,,14024817
28550,12,2006,Taieri R,743.64,Kye Burn tributary,1340,doco,i41,2295928,5575369,560,188,efp,15,1,parcur,n,,,,14024817
28551,12,2006,Taieri R,743.64,Kye Burn tributary,1408,doco,i41,2296171,5576114,570,189,efp,30,1,parane,n,,,,14024660
28551,12,2006,Taieri R,743.64,Kye Burn tributary,1408,doco,i41,2296171,5576114,570,189,efp,30,1,galano,,9,59,94,14024660
28551,12,2006,Taieri R,743.64,Kye Burn tributary,1408,doco,i41,2296171,5576114,570,189,efp,30,1,parcur,n,,,,14024660
28551,12,2006,Taieri R,743.64,Kye Burn tributary,1408,doco,i41,2296171,5576114,570,189,efp,30,1,hyrmen,n,,,,14024660
28552,12,2006,Taieri R,743.64,Kye Burn tributary,1520,doco,i41,2297685,5576866,710,192,efp,30,1,hyrmen,n,,,,14023763
28552,12,2006,Taieri R,743.64,Kye Burn tributary,1520,doco,i41,2297685,5576866,710,192,efp,30,1,parcur,n,,,,14023763
28552,12,2006,Taieri R,743.64,Kye Burn tributary,1520,doco,i41,2297685,5576866,710,192,efp,30,1,nospec,,,,,14023763
28552,12,2006,Taieri R,743.64,Kye Burn tributary,1520,doco,i41,2297685,5576866,710,192,efp,30,1,parane,n,,,,14023763
28553,12,2006,Taieri R,743.64,Kye Burn tributary,day,doco,i41,2299676,5578974,740,195,efp,40,1,nospec,,,,,14023044
28553,12,2006,Taieri R,743.64,Kye Burn tributary,day,doco,i41,2299676,5578974,740,195,efp,40,1,parane,n,,,,14023044
28553,12,2006,Taieri R,743.64,Kye Burn tributary,day,doco,i41,2299676,5578974,740,195,efp,40,1,hyrmen,n,,,,14023044
28553,12,2006,Taieri R,743.64,Kye Burn tributary,day,doco,i41,2299676,5578974,740,195,efp,40,1,parcur,n,,,,14023044
28554,12,2006,Taieri R,743.648,Healy Creek,day,doco,i41,2299089,5578843,660,194,efp,,1,hyrmen,n,,,,14023208
28554,12,2006,Taieri R,743.648,Healy Creek,day,doco,i41,2299089,5578843,660,194,efp,,1,parane,n,,,,14023208
28554,12,2006,Taieri R,743.648,Healy Creek,day,doco,i41,2299089,5578843,660,194,efp,,1,parcur,n,,,,14023208
28554,12,2006,Taieri R,743.648,Healy Creek,day,doco,i41,2299089,5578843,660,194,efp,,1,galdep,,4,57,97,14023208
28554,12,2006,Taieri R,743.648,Healy Creek,day,doco,i41,2299089,5578843,660,194,efp,,1,galano,,5,57,101,14023208
28555,12,2006,Taieri R,743.648,Healy Creek,day,doco,i41,2299204,5577643,760,196,efp,60,1,hyrmen,n,,,,14023779
28555,12,2006,Taieri R,743.648,Healy Creek,day,doco,i41,2299204,5577643,760,196,efp,60,1,galdep,,4,57,90,14023779
28555,12,2006,Taieri R,743.648,Healy Creek,day,doco,i41,2299204,5577643,760,196,efp,60,1,parane,n,,,,14023779
28555,12,2006,Taieri R,743.648,Healy Creek,day,doco,i41,2299204,5577643,760,196,efp,60,1,parcur,n,,,,14023779
28556,12,2006,Taieri R,743.64,Kye Burn tributary,day,doco,i41,2297470,5577471,620,192,efp,40,1,hyrmen,n,,,,14023763
28556,12,2006,Taieri R,743.64,Kye Burn tributary,day,doco,i41,2297470,5577471,620,192,efp,40,1,parcur,n,,,,14023763
28556,12,2006,Taieri R,743.64,Kye Burn tributary,day,doco,i41,2297470,5577471,620,192,efp,40,1,parane,n,,,,14023763
28556,12,2006,Taieri R,743.64,Kye Burn tributary,day,doco,i41,2297470,5577471,620,192,efp,40,1,galano,,4,38,110,14023763
28557,12,2006,Taieri R,743.64,Kye Burn tributary,day,doco,i41,2297600,5577597,620,192,efp,20,1,nospec,,,,,14023763
28558,12,2006,Taieri R,743.64,Kye Burn tributary,day,doco,i41,2297483,5577406,625,192,efp,30,1,hyrmen,n,,,,14023763
28558,12,2006,Taieri R,743.64,Kye Burn tributary,day,doco,i41,2297483,5577406,625,192,efp,30,1,parane,n,,,,14023763
28558,12,2006,Taieri R,743.64,Kye Burn tributary,day,doco,i41,2297483,5577406,625,192,efp,30,1,galano,,4,90,102,14023763
28558,12,2006,Taieri R,743.64,Kye Burn tributary,day,doco,i41,2297483,5577406,625,192,efp,30,1,parcur,n,,,,14023763
28559,12,2006,Taieri R,743.64,Kye Burn tributary,day,doco,i41,2297597,5577774,600,191,efp,,1,hyrmen,n,,,,14023763
28559,12,2006,Taieri R,743.64,Kye Burn tributary,day,doco,i41,2297597,5577774,600,191,efp,,1,nospec,,,,,14023763
28559,12,2006,Taieri R,743.64,Kye Burn tributary,day,doco,i41,2297597,5577774,600,191,efp,,1,parane,n,,,,14023763
28559,12,2006,Taieri R,743.64,Kye Burn tributary,day,doco,i41,2297597,5577774,600,191,efp,,1,parcur,n,,,,14023763
28997,9,2007,Taieri R,743.06,Contour Channel tributary,1200,doco,h44,2286812,5471161,3,21,efp,40,1,galarg,,7,62,219,14063024
28997,9,2007,Taieri R,743.06,Contour Channel tributary,1200,doco,h44,2286812,5471161,3,21,efp,40,1,parane,n,,,,14063024
28997,9,2007,Taieri R,743.06,Contour Channel tributary,1200,doco,h44,2286812,5471161,3,21,efp,40,1,hyrmen,n,,,,14063024
28997,9,2007,Taieri R,743.06,Contour Channel tributary,1200,doco,h44,2286812,5471161,3,21,efp,40,1,perflu,,1,80,,14063024
28997,9,2007,Taieri R,743.06,Contour Channel tributary,1200,doco,h44,2286812,5471161,3,21,efp,40,1,parcur,n,,,,14063024
28997,9,2007,Taieri R,743.06,Contour Channel tributary,1200,doco,h44,2286812,5471161,3,21,efp,40,1,angdie,,4,,,14063024
28997,9,2007,Taieri R,743.06,Contour Channel tributary,1200,doco,h44,2286812,5471161,3,21,efp,40,1,galmac,,1,122,,14063024
28997,9,2007,Taieri R,743.06,Contour Channel tributary,1200,doco,h44,2286812,5471161,3,21,efp,40,1,gobcot,,5,52,61,14063024
29552,12,2004,Taieri R,743.8,Totara Creek,day,doco,h42,2257049,5532401,1045,224,efp,,,galaxi,,5,72,117,14044393
30682,8,2003,Taieri R,743.9,Spillers Creek,1200,otfg,h43,2261451,5515603,840,254,efp,,,galaxi,,2,40,60,14050110
30683,5,2005,Taieri R,743,Owhiro Stream,1115,otfg,i44,2301145,5475497,10,31,efp,,,galmac,,2,77,84,14062174
30683,5,2005,Taieri R,743,Owhiro Stream,1115,otfg,i44,2301145,5475497,10,31,efp,,,saltru,,2,107,111,14062174
30683,5,2005,Taieri R,743,Owhiro Stream,1115,otfg,i44,2301145,5475497,10,31,efp,,,perflu,,1,74,,14062174
30683,5,2005,Taieri R,743,Owhiro Stream,1115,otfg,i44,2301145,5475497,10,31,efp,,,gobiom,,14,44,79,14062174
30684,5,2005,Taieri R,743,Owhiro Stream,1215,otfg,i44,2302122,5476153,15,32,efp,,,gobiom,,1,65,,14062030
30850,4,2008,Taieri R,743.18,Deep Stream,day,orc,h44,2280330,5497160,340,101,efm,40,3,parane,n,,,,14055695
30850,4,2008,Taieri R,743.18,Deep Stream,day,orc,h44,2280330,5497160,340,101,efm,40,3,parcur,n,,,,14055695
30850,4,2008,Taieri R,743.18,Deep Stream,day,orc,h44,2280330,5497160,340,101,efm,40,3,saltru,,2,89,98,14055695
30851,2,2008,Taieri R,743.13,Lee Stream,1030,orc,h44,2286540,5485780,310,64,efm,66,3,saltru,,9,73,200,14059201
30851,2,2008,Taieri R,743.13,Lee Stream,1030,orc,h44,2286540,5485780,310,64,efm,66,3,hyrmen,p,,,,14059201
30852,2,2007,Taieri R,743,Owhiro Stream,1500,orc,i44,2304167,5476812,10,34,obs,25,1,angdie,,2,,,14061783
31035,3,2007,Taieri R,743.09,Silver Stream,800,orc,i44,2302000,5478300,30,35,ef,,3,parane,r,,,,14061357
31035,3,2007,Taieri R,743.09,Silver Stream,800,orc,i44,2302000,5478300,30,35,ef,,3,saltru,,23,90,128,14061357
31035,3,2007,Taieri R,743.09,Silver Stream,800,orc,i44,2302000,5478300,30,35,ef,,3,galmac,,22,60,90,14061357
31035,3,2007,Taieri R,743.09,Silver Stream,800,orc,i44,2302000,5478300,30,35,ef,,3,parcur,n,,,,14061357
31035,3,2007,Taieri R,743.09,Silver Stream,800,orc,i44,2302000,5478300,30,35,ef,,3,angdie,,1,230,,14061357
31035,3,2007,Taieri R,743.09,Silver Stream,800,orc,i44,2302000,5478300,30,35,ef,,3,hyrmen,n,,,,14061357
31035,3,2007,Taieri R,743.09,Silver Stream,800,orc,i44,2302000,5478300,30,35,ef,,3,gobcot,,12,43,70,14061357
31036,4,2007,Taieri R,744,Sutton Stream,1400,orc,h43,2283200,5508400,220,96,ef,80,3,angdie,,2,280,908,14052240
31036,4,2007,Taieri R,744,Sutton Stream,1400,orc,h43,2283200,5508400,220,96,ef,80,3,geoaus,,87,57,112,14052240
31036,4,2007,Taieri R,744,Sutton Stream,1400,orc,h43,2283200,5508400,220,96,ef,80,3,saltru,,5,80,105,14052240
31059,4,2007,Taieri R,743,Owhiro Stream,1915,orc,i44,2303960,5476800,25,34,efm,10,3,nospec,,,,,14061783
31062,4,2007,Taieri R,743.69,Pig Burn,1530,orc,h42,2282470,5549320,395,182,efm,40,3,hyrmen,n,,,,14037075
31062,4,2007,Taieri R,743.69,Pig Burn,1530,orc,h42,2282470,5549320,395,182,efm,40,3,parane,n,,,,14037075
31062,4,2007,Taieri R,743.69,Pig Burn,1530,orc,h42,2282470,5549320,395,182,efm,40,3,parcur,n,,,,14037075
31063,4,2007,Taieri R,743.73,Sow Burn,900,orc,h42,2278680,5543380,440,195,efm,90,3,hyrmen,n,,,,14039826
31063,4,2007,Taieri R,743.73,Sow Burn,900,orc,h42,2278680,5543380,440,195,efm,90,3,parcur,n,,,,14039826
31064,4,2007,Taieri R,743.73,Sow Burn,1700,orc,h42,2278550,5544150,415,194,efm,80,3,hyrmen,n,,,,14039333
31064,4,2007,Taieri R,743.73,Sow Burn,1700,orc,h42,2278550,5544150,415,194,efm,80,3,parane,n,,,,14039333
31064,4,2007,Taieri R,743.73,Sow Burn,1700,orc,h42,2278550,5544150,415,194,efm,80,3,parcur,n,,,,14039333
31216,2,2010,Taieri R,743,Wether Burn tributary,1100,doco,H41,2270510,5562615,440,202,efm,10,1,galano,c,1,35,,14030606
31756,10,2009,Taieri R,743.059,Deep Creek,day,doco,H44,2254699,5485813,582,77,efp,,1,galpul,,1,43,,14059236
31756,10,2009,Taieri R,743.059,Deep Creek,day,doco,H44,2254699,5485813,582,77,efp,,1,saltru,,4,76,154,14059236
31757,10,2009,Taieri R,743.059,Deep Creek tributary,day,doco,H44,2254770,5485776,595,77,efp,,1,galpul,,4,107,171,14059236
31758,10,2009,Taieri R,743.059,Deep Creek,day,doco,H44,2254834,5486148,617,77,efp,,1,galpul,,3,42,48,14058982
31759,10,2009,Taieri R,743.059,Deep Creek,day,doco,H44,2254825,5486150,602,77,efp,,1,saltru,,,,,14059051
31760,10,2009,Taieri R,743.059,Deep Creek,day,doco,H44,2254392,5485618,568,76,efp,,1,saltru,,2,55,82,14059188
31761,10,2009,Taieri R,743.059,Deep Creek,day,doco,H44,2254758,5486394,617,77,efp,,1,nospec,,,,,14058982
31762,9,2009,Taieri R,743.05,Shepherd Stream tributary,1645,doco,H44,2272300,5473800,476,43,efp,,1,galeld,,2,90,112,14062637
31763,9,2009,Taieri R,743.05,Shepherd Stream tributary,1200,doco,H44,2272500,5473300,451,42,efp,,,saltru,,1,200,,14062712
31764,9,2009,Taieri R,743.05,Shepherd Stream tributary,1200,doco,H44,2273400,5473400,402,41,efp,,,galeld,,4,56,83,14062755
31765,9,2009,Taieri R,743.05,Shepherd Stream tributary,1530,doco,H44,2272200,5473000,489,43,efp,,1,nospec,,,,,14062812
31766,9,2009,Taieri R,743.05,Shepherd Stream tributary,1530,doco,H44,2272215,5473020,487,43,efp,,1,nospec,,,,,14062812
31772,9,2009,Taieri R,743.12,Traquair Burn,1000,doco,H44,2289327,5484043,360,49,efp,50,1,saltru,,2,90,162,14059673
31773,9,2009,Taieri R,743.12,Traquair Burn,1100,doco,H44,2286860,5483547,448,53,efp,,1,salmo,,1,,,14059955
31773,9,2009,Taieri R,743.12,Traquair Burn,1100,doco,H44,2286860,5483547,448,53,efp,,1,parane,a,20,,,14059955
31774,9,2009,Taieri R,743.12,Traquair Burn,1200,doco,H44,2286805,5483291,446,53,efp,,1,galeld,,3,65,87,14059955
31775,9,2009,Taieri R,743.13,Lee Stream tributary,1440,doco,H44,2285919,5483999,413,67,efp,,1,angdie,,3,600,1000,14059671
31775,9,2009,Taieri R,743.13,Lee Stream tributary,1440,doco,H44,2285919,5483999,413,67,efp,,1,parane,c,,,,14059671
31786,8,2009,Taieri R,743.12,Smugglers Creek,day,doco,I44,2293792,5482721,139,42,efp,,1,parane,,6,,,14060065
31786,8,2009,Taieri R,743.12,Smugglers Creek,day,doco,I44,2293792,5482721,139,42,efp,,1,galeld,,7,57,88,14060065
31787,8,2009,Taieri R,743.12,Smugglers Creek,1035,doco,I44,2293966,5482523,125,42,efp,,1,angdie,,1,100,,14060204
31788,8,2009,Taieri R,743.12,Smugglers Creek tributary,day,doco,I44,2294002,5482759,140,42,efp,,1,nospec,,,,,14059742
31789,8,2009,Taieri R,743.053,Post Office Creek,day,doco,H44,2279122,5478734,425,49,efp,,1,saltru,,4,103,140,14061390
31789,8,2009,Taieri R,743.053,Post Office Creek,day,doco,H44,2279122,5478734,425,49,efp,,1,galbre,,1,64,,14061390
31795,7,2009,Taieri R,743.05,Meggat Burn tributary,1150,doco,H45,2272733,5469366,495,35,efp,,1,galeld,,5,56,95,14063609
31796,7,2009,Taieri R,743.05,Meggat Burn tributary,day,doco,H45,2272750,5469410,495,35,efp,,,saltru,,,,,14063609
31797,7,2009,Taieri R,743.05,Meggat Burn tributary,1100,doco,H44,2271840,5471474,525,37,efp,,1,saltru,,2,148,188,14063222
31798,7,2009,Taieri R,743.05,Meggat Burn tributary,1025,doco,H44,2271478,5472371,567,38,efp,,1,saltru,,2,150,150,14063008
31799,7,2009,Taieri R,743.05,Meggat Burn tributary,1025,doco,H44,2271450,5472375,568,38,efp,,1,saltru,,3,40,42,14063008
31800,7,2009,Taieri R,743.133,Boundary Creek tributary,day,doco,H45,2277747,5464099,171,27,efp,,1,parane,r,,,,14064754
31800,7,2009,Taieri R,743.133,Boundary Creek tributary,day,doco,H45,2277747,5464099,171,27,efp,,1,nospec,,,,,14064754
31801,7,2009,Taieri R,743.133,Boundary Creek tributary,1048,doco,H45,2278301,5463399,186,27,efp,,1,nospec,,,,,14064766
31804,10,2008,Taieri R,743.18,Deep Stream tributary,1300,doco,H44,2266649,5498311,525,123,efp,,1,galeld,,9,39,106,14055371
31805,10,2008,Taieri R,743.18,Deep Stream tributary,1300,doco,H44,2266650,5498315,525,123,efp,,1,saltru,,4,85,210,14055371
31806,10,2008,Taieri R,743.187,Deep Creek tributary,1300,doco,H43,2266368,5504565,777,126,efp,,1,galeld,,4,52,135,14053492
31807,10,2008,Taieri R,743.059,Flat Creek,1355,doco,H43,2264724,5503973,888,129,efp,,1,galeld,,21,35,68,14053670
31808,10,2008,Taieri R,743.18,Deep Stream tributary,1600,doco,H44,2267297,5495543,551,126,efp,,1,galeld,,6,41,104,14056164
31809,10,2008,Taieri R,743.188,Clarkes Stream tributary,1330,doco,H44,2266300,5492617,599,131,efp,,1,galeld,,9,35,95,14056975
31810,10,2008,Taieri R,743.188,Clarkes Stream tributary,day,doco,H44,2266410,5492800,585,131,efp,,1,saltru,,,,,14056975
31811,10,2008,Taieri R,743.188,Clarkes Stream tributary,1400,doco,H44,2265813,5492206,640,132,obs,,,galeld,,20,45,75,14056975
31812,10,2008,Taieri R,743.189,Devils Creek,1125,doco,H44,2261648,5490050,851,136,efp,,1,galeld,,4,41,110,14057651
31813,10,2008,Taieri R,743.189,Fiddlers Creek,1045,doco,H44,2262258,5490293,848,135,efp,,1,galeld,,3,61,81,14057664
31814,10,2008,Taieri R,743.189,Devils Creek tributary,1240,doco,H44,2261367,5490801,840,136,efp,,1,galeld,,1,34,,14057617
31815,10,2008,Taieri R,743.18,Deep Stream tributary,1420,doco,H44,2265595,5494536,535,128,efp,,1,galeld,,3,32,32,14056526
31816,10,2008,Taieri R,743.18,Deep Stream,1200,doco,H44,2264340,5493368,572,130,efp,,1,galeld,,7,41,76,14056886
31817,10,2008,Taieri R,743.18,Deep Stream,1200,doco,H44,2264360,5493370,571,130,efp,,1,saltru,,4,85,125,14056886
31818,10,2008,Taieri R,743.18,Lee Stream tributary,1600,doco,H44,2274875,5493677,505,84,efp,,1,galeld,,6,54,99,14056694
31819,10,2008,Taieri R,743.18,Deep Stream tributary,1505,doco,H44,2267905,5498548,465,122,efp,,1,saltru,,8,52,118,14055291
31820,10,2008,Taieri R,743.18,Deep Stream tributary,1500,doco,H44,2267489,5496144,510,125,efp,,1,saltru,,6,69,196,14056007
31821,10,2008,Taieri R,743.189,Devils Creek tributary,1020,doco,H44,2262698,5490877,18,21,efp,,1,nospec,,,,,14057578
31822,10,2008,Taieri R,743.18,Deep Stream tributary,1600,doco,H44,2267460,5495901,523,126,efp,,1,saltru,,5,97,225,14056164
31823,10,2008,Taieri R,743.18,Deep Stream tributary,1600,doco,H44,2267460,5495885,523,126,efp,,1,nospec,,,,,14056164
31824,10,2008,Taieri R,743.188,Clarkes Stream,1200,doco,H44,2266010,5493978,540,129,efp,,1,saltru,,10,67,172,14056685
31825,10,2008,Taieri R,743.188,Clarkes Stream tributary,1630,doco,H44,2266130,5493055,595,131,efp,,1,saltru,,6,,190,14056870
31826,10,2008,Taieri R,743.188,Clarkes Stream tributary,1530,doco,H44,2267485,5492607,624,132,efp,,1,saltru,,9,,200,14057112
31827,10,2008,Taieri R,743.188,Clarkes Stream,1550,doco,H44,2267034,5492358,588,132,efp,,1,saltru,,1,123,,14057103
31828,9,2008,Taieri R,743.13,Lee Stream,1130,doco,H44,2277111,5489433,359,77,efp,,1,angdie,,1,500,,14058005
31828,9,2008,Taieri R,743.13,Lee Stream,1130,doco,H44,2277111,5489433,359,77,efp,,1,saltru,,2,111,125,14058005
31829,9,2008,Taieri R,743.137,Black Rock Stream,1510,doco,H44,2274390,5488407,440,82,efp,,1,angdie,,1,1200,,14058401
31829,9,2008,Taieri R,743.137,Black Rock Stream,1510,doco,H44,2274390,5488407,440,82,efp,,1,saltru,,1,120,,14058401
31833,12,2008,Taieri R,743.55,Scrub Burn tributary,1145,doco,I42,2292836,5539265,381,140,efp,,1,nospec,,,,,14041672
31834,12,2008,Taieri R,743.55,Scrub Burn tributary,1400,doco,I42,2292692,5538872,424,140,efp,25,1,nospec,,,,,14041848
31835,12,2008,Taieri R,743.55,Scrub Burn tributary,1500,doco,I42,2292287,5538582,495,141,efp,150,1,nospec,,,,,14041943
31836,12,2008,Taieri R,743.55,Scrub Burn tributary,1530,doco,I42,2292570,5538700,441,140,efp,150,1,galano,,1,77,,14041943
31837,12,2008,Taieri R,743.55,Scrub Burn tributary,1415,doco,I42,2292684,5538793,417,140,efp,,1,galano,,6,57,68,14041943
31838,12,2008,Taieri R,743.55,Scrub Burn tributary,1305,doco,I42,2292818,5538825,400,140,efp,,1,galano,,4,54,79,14041866
31840,12,2008,Taieri R,743.55,Scrub Burn tributary,1730,doco,I42,2293029,5539594,427,140,efp,,1,saltru,,14,36,185,14041566
31841,12,2008,Taieri R,743.55,Scrub Burn tributary,1820,doco,I42,2292807,5539653,458,140,efp,50,1,nospec,,,,,14041566
31842,12,2008,Taieri R,743.55,Scrub Burn tributary,1115,doco,I42,2290991,5539980,886,142,efp,,1,nospec,,,,,14041395
31843,12,2008,Taieri R,743.6,Wee Cap Burn tributary,1200,doco,H42,2289957,5540388,920,161,efp,,1,galaxi,c,,10,15,14040841
31843,12,2008,Taieri R,743.6,Wee Cap Burn tributary,1200,doco,H42,2289957,5540388,920,161,efp,,1,galdep,,5,46,81,14040841
31845,1,2009,Taieri R,743.25,Sutton Stream tributary,day,doco,H43,2270301,5504340,533,120,efp,50,1,nospec,,,,,14053537
31846,1,2009,Taieri R,743.25,Sutton Stream tributary,1330,doco,H43,2270283,5504487,530,120,efp,,1,nospec,,,,,14053479
31847,1,2009,Taieri R,743.25,Sutton Stream,1430,doco,H43,2270573,5504870,530,120,efp,50,1,nospec,,,,,14053348
31850,5,2009,Taieri R,743,Unnamed stream Livingstonia Park,2000,doco,I45,2292845,5456880,15,0,spo,,1,hyrmen,n,,,,14066270
31850,5,2009,Taieri R,743,Unnamed stream Livingstonia Park,2000,doco,I45,2292845,5456880,15,0,spo,,1,gobcot,,1,38,,14066270
31850,5,2009,Taieri R,743,Unnamed stream Livingstonia Park,2000,doco,I45,2292845,5456880,15,0,spo,,1,parcur,o,,,,14066270
31850,5,2009,Taieri R,743,Unnamed stream Livingstonia Park,2000,doco,I45,2292845,5456880,15,0,spo,,1,parane,n,,,,14066270
31886,12,2009,Taieri R,743.93,Red Swamp,4,doco,H43,2252716,5508452,955,267,efp,30,1,galpul,,6,43,120,14052206
31887,12,2009,Taieri R,743,Canadian Creek,10.32,doco,H43,2254919,5513240,580,260,efp,30,1,saltru,,1,199,,14050819
31888,12,2009,Taieri R,743,Canadian Creek tributary,10.32,doco,H43,2254259,5512516,706,261,efp,,1,nospec,,,,,14050907
31889,12,2009,Taieri R,743.912,Riddles Creek,11.45,doco,H43,2252873,5513205,731,261,efp,30,1,galdep,,3,34,87,14050762
31892,12,2009,Taieri R,743,Taieri River tributary,945,doco,H43,2258382,5509349,788,267,efp,,,galpul,,2,59,95,14051934
31893,12,2009,Taieri R,743.94,Red Swamp Creek,1100,doco,H43,2257174,5507777,836,270,efp,30,1,galdep,,4,58,95,14052339
31905,2,2010,Taieri R,743.06,Contour Channel tributary,1200,doco,H44,2286845,5471350,24,21,efp,10,1,galarg,,1,,,14063024
31905,2,2010,Taieri R,743.06,Contour Channel tributary,1200,doco,H44,2286845,5471350,24,21,efp,10,1,angdie,,1,,,14063024
31905,2,2010,Taieri R,743.06,Contour Channel tributary,1200,doco,H44,2286845,5471350,24,21,efp,10,1,galfas,,1,,,14063024
31906,2,2010,Taieri R,743.06,Contour Channel tributary,1100,doco,H44,2286805,5471230,21,21,efp,10,1,galarg,,3,,,14063024
