consumer,resource,source.id,res.order,res.family,res.genus,res.method,con.order,con.family,con.genus,con.method,linkevidence
Salmo trutta,Paracalliope,5,Amphipoda,Paracalliopiidae,Paracalliope,order,Salmoniformes,Salmonidae,Salmo,genus,direct
Gobiomorphus breviceps,Physa,5,Mollusca,Physidae,Physa,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Gobiomorphus cotidianus,Physa,5,Mollusca,Physidae,Physa,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Salmo trutta,Physa,5,Mollusca,Physidae,Physa,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Gobiomorphus breviceps,Potamopyrgus,5,Mollusca,Hydrobiidae,Potamopyrgus,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Gobiomorphus cotidianus,Potamopyrgus,5,Mollusca,Hydrobiidae,Potamopyrgus,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Salmo trutta,Potamopyrgus,5,Mollusca,Hydrobiidae,Potamopyrgus,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Gobiomorphus breviceps,Psilochorema,5,Trichoptera,Hydrobiosidae,Psilochorema,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Galaxias vulgaris,Pycnocentria,5,Trichoptera,Conoesucidae,Pycnocentria,genus,Osmeriformes,Galaxidae,Galaxias,genus,direct
Salmo trutta,Pycnocentria,5,Trichoptera,Conoesucidae,Pycnocentria,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Galaxias brevipinnis,Pycnocentrodes,5,Trichoptera,Conoesucidae,Pycnocentrodes,genus,Osmeriformes,Galaxidae,Galaxias,genus,direct
Galaxias vulgaris,Pycnocentrodes,5,Trichoptera,Conoesucidae,Pycnocentrodes,genus,Osmeriformes,Galaxidae,Galaxias,genus,direct
Salmo trutta,Pycnocentrodes,5,Trichoptera,Conoesucidae,Pycnocentrodes,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Galaxias southern,Zelandobius,5,Plecoptera,Gripopterygidae,Zelandobius,genus,Osmeriformes,Galaxidae,Galaxias,genus,direct
Gobiomorphus breviceps,Zelandobius,5,Plecoptera,Gripopterygidae,Zelandobius,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Gobiomorphus cotidianus,Zelandobius,5,Plecoptera,Gripopterygidae,Zelandobius,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Salmo trutta,Zelandobius,5,Plecoptera,Gripopterygidae,Zelandobius,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Galaxias argenteus,Amphipoda,6,Amphipoda,NA,NA,order,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Anisops,6,Hemiptera,Notonectidae,Anisops,genus,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Aoteapsyche colonica,6,Trichoptera,Hydropsychidae,Aoteapsyche,genus,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Archichauliodes diversus,6,Megaloptera,Corydalidae,Archichauliodes,genus,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Austroclima,6,Ephemeroptera,Leptophlebiidae,Austroclima,genus,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Austrosimulium tillyardianum Larvae,6,Diptera,Simuliidae,Austrosimulium,genus,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Austrosimulium tillyardianum Pupae,6,Diptera,Simuliidae,Austrosimulium,genus,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Beraeoptera roria,6,Trichoptera,Conoesucidae,Beraeoptera,genus,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Ceratopogonidae,6,Diptera,Ceratopogonidae,NA,family,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Chironomidae,6,Diptera,Chironomidae,NA,family,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Chironomidae,6,Diptera,Chironomidae,NA,family,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Chironomidae,6,Diptera,Chironomidae,NA,family,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Coleoptera,6,Coleoptera,NA,NA,order,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Coleoptera,6,Coleoptera,NA,NA,order,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Coloburiscus humeralis,6,Ephemeroptera,Coloburiscidae,Coloburiscus,genus,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Deleatidium,6,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Diaprepocoris zealndiae,6,Hemiptera,Corixidae,Diaprepocoris,genus,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Gyraulus corinna,6,Mollusca,Planorbidae,Gyraulus,genus,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Helicopsyche,6,Trichoptera,Helicopyshidae,Helicopsyche,genus,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Hudsonema amabilis,6,Trichoptera,Leptoceridae,Hudsonema,genus,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Hydrobiosis,6,Trichoptera,Hydrobiosidae,Hydrobiosis,genus,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Hydrobiosis spatulata,6,Trichoptera,Hydrobiosidae,Hydrobiosis,genus,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Hydrobiosis umbripennis,6,Trichoptera,Hydrobiosidae,Hydrobiosis,genus,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Microvelia macgregori,6,Hemiptera,Veliidae,Microvelia,genus,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Muscidae,6,Diptera,Muscidae,NA,family,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Nematode,6,Nematoda,NA,NA,order,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Odonata,6,Odonata,NA,NA,order,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Olinga feredayi,6,Trichoptera,Conoesucidae,Olinga,genus,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Oniscigaster wakefieldi,6,Ephemeroptera,Oniscigastridae,Oniscigaster,genus,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Oxyethira albiceps,6,Trichoptera,Hydroptilidae,Oxyethira,genus,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Paranephrops zealandicus,6,Decapoda,Parastacidae,Paranephrops,genus,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Paratya curvirostris,6,Decapoda,Atyidae,Paratyra,genus,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Paroxyethira hendersoni,6,Trichoptera,Hydroptilidae,Paroxyethira,genus,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Philorheithrus,6,Trichoptera,Philorheithridae,Philorheithrus,genus,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Polyplectropus,6,Trichoptera,Polycentropidae,Polyplectropus,genus,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Potamopyrgus antipodarum,6,Mollusca,Hydrobiidae,Potamopyrgus,genus,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Psilochorema,6,Trichoptera,Hydrobiosidae,Psilochorema,genus,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Pycnocentria,6,Trichoptera,Conoesucidae,Pycnocentria,genus,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Pycnocentria evecta,6,Trichoptera,Conoesucidae,Pycnocentria,genus,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Pycnocentrodes,6,Trichoptera,Conoesucidae,Pycnocentrodes,genus,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Sigara,6,Hemiptera,Corixidae,NA,genus,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Stratiomyidae,6,Diptera,Stratiomyidae,NA,family,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Terrestrial.invertebrates,6,Terrestrial.invertebrates,NA,NA,order,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Triplectides cephalotes,6,Trichoptera,Leptoceridae,Triplectides,family,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Triplectides obsoleta,6,Trichoptera,Leptoceridae,Triplectides,family,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Zelandoperla decorata,6,Plecoptera,Gripopterygidae,Zelandoperla,genus,Osmeriformes,Galaxidae,Galaxias,genus,NA
Galaxias argenteus,Zelandopsyche,6,Trichoptera,Oeconesidae,Zelandopsyche,genus,Osmeriformes,Galaxidae,Galaxias,genus,NA
Acanthophlebia,FPOM,7,NA,NA,NA,category,Ephemeroptera,Leptophlebiidae,Acanthophlebia,genus,NA
Philanis plebeius,Algae,8,NA,NA,NA,category,Trichoptera,Chathamidae,Philanis,genus,NA
Pycnocentrodes aeris,Algae,8,NA,NA,NA,category,Trichoptera,Conoesucidae,Pycnocentrodes,genus,NA
Pycnocentrodes aureola,Algae,8,NA,NA,NA,category,Trichoptera,Conoesucidae,Pycnocentrodes,genus,NA
Zelolessica,Algae,8,NA,NA,NA,category,Trichoptera,Helicophidae,Zelolessica,genus,NA
Aoteapsyche colonica,Austrosimulium,8,Diptera,Simuliidae,Austrosimulium,genus,Trichoptera,Hydropsychidae,Aoteapsyche,genus,NA
Aoteapsyche colonica,Chironomidae,8,Diptera,Chironomidae,NA,family,Trichoptera,Hydropsychidae,Aoteapsyche,genus,NA
Aoteapsyche colonica,Detritus,8,Detritus,NA,NA,order,Trichoptera,Hydropsychidae,Aoteapsyche,genus,NA
Oeconesus similis,Detritus,8,Detritus,NA,NA,order,Trichoptera,Oeconesidae,Oeconesus,genus,NA
Philanis plebeius,Detritus,8,Detritus,NA,NA,order,Trichoptera,Chathamidae,Philanis,genus,NA
Pycnocentrodes aeris,Detritus,8,Detritus,NA,NA,order,Trichoptera,Conoesucidae,Pycnocentrodes,genus,NA
Pycnocentrodes aureola,Detritus,8,Detritus,NA,NA,order,Trichoptera,Conoesucidae,Pycnocentrodes,genus,NA
Triplectides obsoleta,Detritus,8,Detritus,NA,NA,order,Trichoptera,Leptoceridae,Triplectides,genus,NA
Zelolessica cheira,Detritus,8,Detritus,NA,NA,order,Trichoptera,Helicophidae,Zelolessica,genus,NA
Aoteapsyche colonica,Diatoms,8,NA,NA,NA,category,Trichoptera,Hydropsychidae,Aoteapsyche,genus,NA
Pycnocentrodes aeris,Diatoms,8,NA,NA,NA,category,Trichoptera,Conoesucidae,Pycnocentrodes,genus,NA
Aoteapsyche colonica,Ephemeroptera,8,Ephemeroptera,NA,NA,order,Trichoptera,Hydropsychidae,Aoteapsyche,genus,NA
Aoteapsyche colonica,Filamentous Algae,8,NA,NA,NA,category,Trichoptera,Hydropsychidae,Aoteapsyche,genus,NA
Hudsonema aliena,Olinga,8,Trichoptera,Conoesucidae,Olinga,genus,Trichoptera,Leptoceridae,Hudsonema,genus,NA
Alloecentrella magnicornis,Plant.material,8,Plant.material,NA,NA,order,Trichoptera,Helicophidae,Alloecentrella,genus,NA
Hudsonema aliena,Plant.material,8,Plant.material,NA,NA,order,Trichoptera,Leptoceridae,Hudsonema,genus,NA
Oeconesus maori,Plant.material,8,Plant.material,NA,NA,order,Trichoptera,Oeconesidae,Oeconesus,genus,NA
Oeconesus similis,Plant.material,8,Plant.material,NA,NA,order,Trichoptera,Oeconesidae,Oeconesus,genus,NA
Olinga feredayi,Plant.material,8,Plant.material,NA,NA,order,Trichoptera,Conoesucidae,Olinga,genus,NA
Pycnocentria sylvestris,Plant.material,8,Plant.material,NA,NA,order,Trichoptera,Conoesucidae,Pycnocentria,genus,NA
Triplectides obsoleta,Plant.material,8,Plant.material,NA,NA,order,Trichoptera,Leptoceridae,Triplectides,genus,NA
Triplectidina oreolimnetes,Plant.material,8,Plant.material,NA,NA,order,Trichoptera,Leptoceridae,Triplectidina,genus,NA
Zelandopsyche,Plant.material,8,Plant.material,NA,NA,order,Plecoptera,Gripopterygidae,Zelandoperla,genus,NA
Zelolessica cheira,Plant.material,8,Plant.material,NA,NA,order,Trichoptera,Helicophidae,Zelolessica,genus,NA
Hudsonema aliena,Potamopyrgus,8,Mollusca,Hydrobiidae,Potamopyrgus,genus,Trichoptera,Leptoceridae,Hudsonema,genus,NA
Hydrobiosis parumbripennis,Austrosimulium tilyardianum,9,Diptera,Simuliidae,Austrosimulium,genus,Trichoptera,Hydrobiosidae,Hydrobiosis,genus,NA
Hydropsyche colonica,Austrosimulium tilyardianum,9,Diptera,Simuliidae,Austrosimulium,genus,Trichoptera,Hydropsychidae,Hydropsyche,genus,NA
Hydrobiosis parumbripennis,Chironomidae,9,Diptera,Chironomidae,NA,family,Trichoptera,Hydrobiosidae,Hydrobiosis,genus,NA
Hydropsyche colonica,Chironomidae,9,Diptera,Chironomidae,NA,family,Trichoptera,Hydropsychidae,Hydropsyche,genus,NA
Hydrobiosis parumbripennis,Deleatidium,9,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,Trichoptera,Hydrobiosidae,Hydrobiosis,genus,NA
Hydrobiosis parumbripennis,Detritus,9,Detritus,NA,NA,order,Trichoptera,Hydrobiosidae,Hydrobiosis,genus,NA
Hydropsyche colonica,Detritus,9,Detritus,NA,NA,order,Trichoptera,Hydropsychidae,Hydropsyche,genus,NA
Hydrobiosis parumbripennis,Plant.material,9,Plant.material,NA,NA,order,Trichoptera,Hydrobiosidae,Hydrobiosis,genus,NA
Hydropsyche colonica,Plant.material,9,Plant.material,NA,NA,order,Trichoptera,Hydropsychidae,Hydropsyche,genus,NA
Archichauliodes diversus,Acari,10,Acari,NA,NA,order,Megaloptera,Corydalidae,Archichauliodes,genus,NA
Archichauliodes diversus,Acroperla trivacuatus,10,Plecoptera,Gripopterygidae,Acroperla,genus,Megaloptera,Corydalidae,Archichauliodes,genus,NA
Stenoperla prasina,Acroperla trivacuatus,10,Plecoptera,Gripopterygidae,Acroperla,genus,Plecoptera,Eustheniidae,Stenoperla,genus,NA
Archichauliodes diversus,Archichauliodes diversus,10,Megaloptera,Corydalidae,Archichauliodes,genus,Megaloptera,Corydalidae,Archichauliodes,genus,NA
Archichauliodes diversus,Chironomidae,10,Diptera,Chironomidae,NA,family,Megaloptera,Corydalidae,Archichauliodes,genus,NA
Stenoperla prasina,Chironomidae,10,Diptera,Chironomidae,NA,family,Plecoptera,Eustheniidae,Stenoperla,genus,NA
Archichauliodes diversus,Coloburiscus humeralis,10,Ephemeroptera,Coloburiscidae,Coloburiscus,genus,Megaloptera,Corydalidae,Archichauliodes,genus,NA
Stenoperla prasina,Coloburiscus humeralis,10,Ephemeroptera,Coloburiscidae,Coloburiscus,genus,Plecoptera,Eustheniidae,Stenoperla,genus,NA
Archichauliodes diversus,Deleatidium,10,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,Megaloptera,Corydalidae,Archichauliodes,genus,NA
Stenoperla prasina,Deleatidium,10,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,Plecoptera,Eustheniidae,Stenoperla,genus,NA
Archichauliodes diversus,Detritus,10,Detritus,NA,NA,order,Megaloptera,Corydalidae,Archichauliodes,genus,NA
Stenoperla prasina,Detritus,10,Detritus,NA,NA,order,Plecoptera,Eustheniidae,Stenoperla,genus,NA
Archichauliodes diversus,Elmidae,10,Coleoptera,Elmidae,NA,family,Megaloptera,Corydalidae,Archichauliodes,genus,NA
Stenoperla prasina,Elmidae,10,Coleoptera,Elmidae,NA,family,Plecoptera,Eustheniidae,Stenoperla,genus,NA
Stenoperla prasina,Hudsonema amabilis,10,Trichoptera,Leptoceridae,Hudsonema,genus,Plecoptera,Eustheniidae,Stenoperla,genus,NA
Archichauliodes diversus,Hydrobiosis clavigera,10,Trichoptera,Hydrobiosidae,Hydrobiosis,genus,Megaloptera,Corydalidae,Archichauliodes,genus,NA
Stenoperla prasina,Hydrobiosis clavigera,10,Trichoptera,Hydrobiosidae,Hydrobiosis,genus,Plecoptera,Eustheniidae,Stenoperla,genus,NA
Archichauliodes diversus,Hydropsyche colonica,10,Trichoptera,Hydropsychidae,Hydropsyche,genus,Megaloptera,Corydalidae,Archichauliodes,genus,NA
Stenoperla prasina,Hydropsyche colonica,10,Trichoptera,Hydropsychidae,Hydropsyche,genus,Plecoptera,Eustheniidae,Stenoperla,genus,NA
Stenoperla prasina,Nesameletus ornatus,10,Ephemeroptera,Nesameletidae,Nesameletus,genus,Plecoptera,Eustheniidae,Stenoperla,genus,NA
Archichauliodes diversus,Olinga feredayi,10,Trichoptera,Conoesucidae,Olinga,genus,Megaloptera,Corydalidae,Archichauliodes,genus,NA
Archichauliodes diversus,Psilochorema,10,Trichoptera,Hydrobiosidae,Psilochorema,genus,Megaloptera,Corydalidae,Archichauliodes,genus,NA
Archichauliodes diversus,Pycnocentrodes aureola,10,Trichoptera,Conoesucidae,Pycnocentrodes,genus,Megaloptera,Corydalidae,Archichauliodes,genus,NA
Stenoperla prasina,Pycnocentrodes aureola,10,Trichoptera,Conoesucidae,Pycnocentrodes,genus,Plecoptera,Eustheniidae,Stenoperla,genus,NA
Archichauliodes diversus,Hydrobiosidae,10,Trichoptera,Hydrobiosidae,NA,family,Megaloptera,Corydalidae,Archichauliodes,genus,NA
Stenoperla prasina,Hydrobiosidae,10,Trichoptera,Hydrobiosidae,NA,family,Plecoptera,Eustheniidae,Stenoperla,genus,NA
Stenoperla prasina,Stenoperla prasina,10,Plecoptera,Eustheniidae,Stenoperla,genus,Plecoptera,Eustheniidae,Stenoperla,genus,NA
Stenoperla prasina,Zelandoperla maculata,10,Plecoptera,Gripopterygidae,Zelandoperla,genus,Plecoptera,Eustheniidae,Stenoperla,genus,NA
Paranephrops zealandicus,Acanthophlebia,11,Ephemeroptera,Leptophlebiidae,Acanthophlebia,genus,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Acari,11,Acari,NA,NA,order,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Acroperla,11,Plecoptera,Gripopterygidae,Acroperla,genus,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Actinastrum,11,NA,NA,NA,NA,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Ameletopsis,11,Ephemeroptera,Ameletopsidae,Ameletopsis,genus,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Aoteapsyche,11,Trichoptera,Hydropsychidae,Aoteapsyche,genus,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Atalophlebioides,11,Ephemeroptera,Leptophlebiidae,Atalophlebioides,genus,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Austroclima,11,Ephemeroptera,Leptophlebiidae,Austroclima,genus,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Austroperla,11,Plecoptera,Austroperlidae,Austroperla,genus,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Austrosimulium,11,Diptera,Simuliidae,Austrosimulium,genus,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Beraeoptera,11,Trichoptera,Conoesucidae,Beraeoptera,genus,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Cricotopus,11,Diptera,Chironomidae,NA,family,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Deleatidium,11,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Eukiefferiella,11,Diptera,Chironomidae,NA,family,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Gyrinus,11,Coleoptera,Gyrinidae,Gyrinus,genus,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Helicopsyche,11,Trichoptera,Helicopyshidae,Helicopsyche,genus,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Hudsonema,11,Trichoptera,Leptoceridae,Hudsonema,genus,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Hydora,11,Coleoptera,Elmidae,Hydora,genus,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Hydraena,11,Coleoptera,Hydraenidae,Hydraena,family,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Hydrobiosella,11,Trichoptera,Philopotamidae,Hydrobiosella,genus,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Hydrobiosis,11,Trichoptera,Hydrobiosidae,Hydrobiosis,genus,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Isopod,11,Isopoda,NA,NA,order,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Larsia,11,Diptera,Chironomidae,Larsia,family,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Maoridiamesa,11,Diptera,Chironomidae,NA,family,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Megaleptoperla,11,Plecoptera,Gripopterygidae,Megaleptoperla,genus,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Mischoderus,11,Diptera,Tanyderidae,Mischoderus,genus,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Naonella,11,Diptera,Chironomidae,NA,family,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Nematode,11,Nematoda,NA,NA,order,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Nesameletus,11,Ephemeroptera,Nesameletidae,Nesameletus,genus,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Odonata,11,Odonata,NA,NA,order,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Oecetis,11,Trichoptera,Leptoceridae,NA,genus,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Paracalliope,11,Amphipoda,Paracalliopiidae,Paracalliope,order,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Paratanytarsus,11,Diptera,Chironomidae,Paratanytarsus,family,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Paryoxethira,11,Trichoptera,Hydroptilidae,Paroxyethira,genus,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Paucispinigera,11,Diptera,Chironomidae,NA,family,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Podaena,11,Coleoptera,Hydraenidae,Podaena,genus,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Polypedilum,11,Diptera,Chironomidae,NA,family,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Polyplectropus,11,Trichoptera,Polycentropidae,Polyplectropus,genus,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Potamopyrgus,11,Mollusca,Hydrobiidae,Potamopyrgus,genus,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Psychoda,11,Diptera,Psychodidae,Psychoda,genus,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Pycnocentria,11,Trichoptera,Conoesucidae,Pycnocentria,genus,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Stenoperla,11,Plecoptera,Eustheniidae,Stenoperla,genus,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Tanytarsus,11,Diptera,Chironomidae,NA,family,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Temnocephala,11,Temnocephalida,NA,NA,order,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Terrestrial.invertebrates,11,Terrestrial.invertebrates,NA,NA,order,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Triplectides,11,Trichoptera,Leptoceridae,Triplectides,family,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Zelandobius,11,Plecoptera,Gripopterygidae,Zelandobius,genus,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Zelandoperla,11,Plecoptera,Gripopterygidae,Zelandoperla,genus,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Zelandotipula,11,Diptera,Tipulidae,Zelandotipula,genus,Decapoda,Parastacidae,Paranephrops,genus,NA
Paranephrops zealandicus,Zephlebia,11,Ephemeroptera,Leptophlebiidae,Zephlebia,genus,Decapoda,Parastacidae,Paranephrops,genus,NA
Anguilla dieffenbachii,Archichauliodes diversus,12,Megaloptera,Corydalidae,Archichauliodes,genus,Anguilliformes,Anguillidae,Anguilla,species,NA
Anguilla dieffenbachii,Austroperla,12,Plecoptera,Austroperlidae,Austroperla,genus,Anguilliformes,Anguillidae,Anguilla,species,NA
Anguilla dieffenbachii,Chironomidae,12,Diptera,Chironomidae,NA,family,Anguilliformes,Anguillidae,Anguilla,species,NA
Anguilla dieffenbachii,Colobursicus,12,Ephemeroptera,Coloburiscidae,Coloburiscus,genus,Anguilliformes,Anguillidae,Anguilla,species,NA
Anguilla dieffenbachii,Deleatidium,12,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,Anguilliformes,Anguillidae,Anguilla,species,NA
Anguilla dieffenbachii,Gobiomorphus,12,Perciformes,Eleotridae,Gobiomorphus,genus,Anguilliformes,Anguillidae,Anguilla,species,NA
Anguilla dieffenbachii,Hydrobiosis,12,Trichoptera,Hydrobiosidae,Hydrobiosis,genus,Anguilliformes,Anguillidae,Anguilla,species,NA
Anguilla dieffenbachii,Hyridella,12,Mollusca,Unionidae,Hyridella,genus,Anguilliformes,Anguillidae,Anguilla,species,NA
Anguilla dieffenbachii,Lymnaea,12,Mollusca,Lymnaeidae,Lymnaea,genus,Anguilliformes,Anguillidae,Anguilla,species,NA
Anguilla dieffenbachii,Oecetis,12,Trichoptera,Leptoceridae,NA,genus,Anguilliformes,Anguillidae,Anguilla,species,NA
Anguilla dieffenbachii,Oeconesus,12,Trichoptera,Oeconesidae,Oeconesus,genus,Anguilliformes,Anguillidae,Anguilla,species,NA
Anguilla dieffenbachii,Olinga,12,Trichoptera,Conoesucidae,Olinga,genus,Anguilliformes,Anguillidae,Anguilla,species,NA
Anguilla dieffenbachii,Paralimnophila,12,Diptera,Tipulidae,Paralimnophila,family,Anguilliformes,Anguillidae,Anguilla,species,NA
Anguilla dieffenbachii,Paryoxethira,12,Trichoptera,Hydroptilidae,Paroxyethira,genus,Anguilliformes,Anguillidae,Anguilla,species,NA
Anguilla dieffenbachii,Physastra,12,Mollusca,Planorbidae,Physastra,genus,Anguilliformes,Anguillidae,Anguilla,species,NA
Anguilla dieffenbachii,Plant.material,12,Plant.material,NA,NA,order,Anguilliformes,Anguillidae,Anguilla,species,NA
Anguilla dieffenbachii,Polyplectropus,12,Trichoptera,Polycentropidae,Polyplectropus,genus,Anguilliformes,Anguillidae,Anguilla,species,NA
